filename	train_acc	val_acc	train_auc	val_auc	train_los	val_los	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130654c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	45.381	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	5.021	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.512	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	13.502	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	17.483	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	21.616	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	25.693	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	30.121	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	40.181	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	43.538	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161643c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	46.972	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.972	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.244	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	13.224	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	16.513	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	20.617	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	24.366	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	28.256	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	38.539	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	41.991	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161504c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	45.48	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.801	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	7.85	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	12.745	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	16.019	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	19.974	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	23.637	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	27.533	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	37.75	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	41.125	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130745c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	44.455	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.729	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.127	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	13.313	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	16.984	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	21.1	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	25.212	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	29.633	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	39.851	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	43.639	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231215_161553c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	47.881	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.834	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.391	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	13.709	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	17.116	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	21.115	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	24.792	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	28.731	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	39.327	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	42.705	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130924c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	46.099	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.868	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.235	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	13.584	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	17.149	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	21.214	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	24.939	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	29.162	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	39.523	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	42.869	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_130832c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	46.249	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.85	0.5	0.98	0.743	0.298	0.482	0.245	-1.0	-1.0	-1.0	-1.0	4.807	33.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.658	0.357	0.868	0.668	0.439	0.54	0.0	-1.0	-1.0	-1.0	-1.0	8.031	9.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.942	0.643	0.996	0.844	0.235	0.414	0.507	-1.0	-1.0	-1.0	-1.0	12.957	53.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.675	0.5	0.87	0.687	0.434	0.516	0.243	-1.0	-1.0	-1.0	-1.0	16.154	10.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.868	0.615	0.98	0.811	0.305	0.452	0.43	-1.0	-1.0	-1.0	-1.0	20.091	31.0	0	5
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.744	0.538	0.942	0.706	0.356	0.513	0.331	-1.0	-1.0	-1.0	-1.0	23.786	21.0	0	6
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.826	0.615	0.974	0.751	0.311	0.5	0.484	-1.0	-1.0	-1.0	-1.0	27.713	29.0	0	7
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	1.0	0.538	1.0	0.842	0.068	0.414	0.395	-1.0	-1.0	-1.0	-1.0	38.126	190.0	0	8
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.669	0.462	0.905	0.675	0.401	0.533	0.184	-1.0	-1.0	-1.0	-1.0	41.445	14.0	0	9
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o4adam_lr-1.0de0.0e500_20231216_131013c1.0di-1ch3dfc0.0file_sum_ok.txt	0.686	0.462	0.919	0.706	0.385	0.513	0.239	-1.0	-1.0	-1.0	-1.0	44.795	16.0	1	0
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o4adam_lr-1.0de0.0e500_20231219_193233c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.975	0.429	1.0	0.73	0.163	0.542	0.157	-1.0	-1.0	-1.0	-1.0	6.5	10.0	0	1
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o4adam_lr-1.0de0.0e500_20231219_193233c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.875	0.357	0.995	0.624	0.236	0.619	0.031	-1.0	-1.0	-1.0	-1.0	10.985	8.0	0	2
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o4adam_lr-1.0de0.0e500_20231219_193233c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	1.0	0.643	1.0	0.845	0.122	0.46	0.507	-1.0	-1.0	-1.0	-1.0	16.053	12.0	0	3
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o4adam_lr-1.0de0.0e500_20231219_193233c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.925	0.286	0.998	0.653	0.222	0.57	-0.062	-1.0	-1.0	-1.0	-1.0	20.731	8.0	0	4
results/Zeller_fecal_colorectal_cancer_binGMM_nb10_aun_0.0_1.0_inipara_None_covariance_typ_None/a1_estopc5_cn1d_o4adam_lr-1.0de0.0e500_20231219_193233c1.0di-1ch3_l1f64dfc0.0p1dcnn0.0padnfile_sum_ok.txt	0.967	0.615	1.0	0.785	0.185	0.524	0.468	-1.0	-1.0	-1.0	-1.0	25.208	9.0	0	5
